-0.0004779906+0.001108783i,-0.0003373795+2.537424e-05i,7.391666e-05-0.0001368366i,-0.0003364279+3.18786e-05i,0.0003613271+0.0001352899i,-0.0004696325-3.840425e-05i,6.030728e-05-0.0005551885i,0.0004623166+0.0005080989i,-0.0003791573-0.0002254899i,0.000667336-0.0007980294i,0.0004536768+2.168628e-05i,0.00117384+0.0008432983i,0+0i,-0.0007730906+0.0006248907i,-0.0004992048-0.000292278i,-0.001063394-0.0001490227i,-0.0006666455-0.0007889004i,0.0007108345+0.0001195444i,7.422466e-05+0.001108412i,-0.0003152153+0.0005195471i,-0.000178595-0.0006103329i,4.227057e-05+0.0006798118i,0.0005753267+0.0004813448i,-0.0004294158-0.0003878138i,0.0003736826-0.0005327263i,0.0003772635-0.000285155i,8.324206e-05-0.0003785396i,2.127546e-05+0.0008220875i,0.00062149+0.0005186378i,1.823151e-05+0.0004800374i,0.000951274-0.000255869i,-0.0002400301+0.0006236824i,0.0002151918+0.0002667296i,0.0001837542+0.0005935633i,-8.141241e-05-0.0004288078i,-0.0003357651-0.001342623i,0.00102968+0.0006661949i,0.0002437487-0.001339972i,-0.0002380143-0.0001934949i,-0.0001809294+0.0002685506i,-0.0004041849-0.0001255608i,0.0002049116+0.000914898i,0.0007171314-0.001426872i,0+0i,-0.0007287596-9.273398e-05i,0.0001404328+0.001077192i,0.001489802+0.0003212589i,0.0004281321-0.001237304i,-0.0007483036-0.0008328215i,-0.000781713+0.0001772033i,0.0003224002-0.0001134569i
-0.0008182597-0.001340555i,0.0001195307-0.0007400903i,0.0003988509+0.0001077268i,-0.0004188765+0.0007983546i,-0.0002607734-0.000368992i,-0.0008204337-6.012863e-05i,-0.0009022229+0.001585323i,-0.000245953-0.0009299637i,0.0006936868-0.001021664i,9.518472e-05+0.0003529102i,0.0001753393+0.001642617i,-4.259179e-05+0.000320025i,-0.001839783-0.000229087i,0.000187479-0.00104272i,0.0007978647-0.0004181415i,0.0005610787-0.0008361088i,0.0006962945-0.0001202702i,3.13821e-05+0.000702115i,-0.001130053+0.001160288i,0.0002653954+0.0002548409i,1.962827e-05-0.0004329913i,0.0006454218-0.0004094832i,-0.0007130455+2.644858e-05i,-0.000689955+0.0009884998i,0.0003359093+0.0005772914i,-0.0004776788-0.0004167436i,-0.0003142774+0.0001521087i,-0.001554671-0.0005209297i,0.0004391937+0.0002031674i,-0.0001637445-1.958331e-05i,-0.001188561-0.0004413764i,-0.0003559084-0.0008267185i,0.0006570444+0.0003507734i,-0.0001595122+0.0009678052i,0.0004467044+0.001311892i,0.0003122014-0.0008735749i,-0.000492179+3.545012e-05i,0.0003477368+0.0001810937i,-8.933416e-05+0.00053741i,0.0003792396-6.633646e-05i,-0.0009922876-0.0002159414i,-0.001136083-0.0002170605i,-9.206179e-05+0.0007875806i,0.000640728+0.0006852913i,-0.000345096-0.001333748i,-0.0009452688-7.085511e-05i,7.848704e-05+0.001648013i,0.001830077+0.0006424159i,0.0003813134-0.001464386i,1.124206e-05+0.0003294712i,8.498396e-05+0.0001529872i
-0.0004765362-0.0002032821i,0.0002993845+0.0004137404i,0.0006044742+0.0004965682i,0.0001334259-0.0001117958i,2.232521e-05-0.0003101738i,0.0009457873+0.0002204139i,-0.0001960407+0.0002733327i,0.0002382363+0.0002241207i,0.0005804247-1.2236e-05i,-0.0008129545+0.00190399i,-0.001094642-5.450309e-05i,-0.0003537022-0.0008796465i,0.001080824-0.0006159677i,0.0003132356-0.0002052285i,8.883442e-05+0.0003270144i,-0.0007659729+0.0001758148i,-0.0002559045-0.0009072677i,0+0i,0.0007292766-8.499285e-05i,0.0003379289+0.0001733657i,0.0004951241+0.0003772894i,-0.0001612708+0.0006466362i,-0.0004002294+0.0002231847i,-0.0009998825-0.001041422i,-0.0005591992+2.300275e-06i,-0.0004542525-0.0004213524i,-0.0004554217-4.889258e-05i,0+0i,0.0003562825-0.0002447937i,-0.0003701178-0.000567277i,-0.0002959584-3.292823e-05i,0+0i,-0.0004278552+0.0001267932i,-0.0009552893+6.337098e-05i,0.0001596932-0.0005969056i,0.0005545937+0.0004120111i,-1.965009e-05+0.0001726071i,-0.0003037949+0.0004268174i,-0.0003749141+0.00074916i,0.0002912597+0.0006364436i,0.001330484-0.0002594804i,0.0001219287-0.001212737i,-0.0007224753-0.0002328487i,0.0001909205+0.0004231454i,-0.0005131909+0.0008805298i,-0.0002353894+0.0001426454i,-0.0007892541-0.0001473242i,-0.0002587343-0.0002048719i,0.0005835348+0.0007932216i,0.0003457936-0.0001503829i,-8.698526e-06-0.00036901i
0.0003724959+5.244631e-05i,-0.0006783505+0.0004732651i,-0.0009117826-0.0004773399i,0.0001323149-0.000904044i,0.0004754318-2.312329e-05i,0.0001010278+0.0007110049i,-0.0004897065-1.890337e-05i,0.0007275369+0.000508206i,-0.0004223421+0.0006950722i,-0.001386894+0.0002172651i,-0.0004034205-0.0002874963i,0.001133423+3.689665e-05i,0.0006631722+0.0009906982i,-0.00155587+0.001173827i,-0.00137716-0.0007185384i,-0.0003867102-0.0003024211i,0.0005526569+0.0004408321i,-5.465188e-05+0.000898589i,-0.0006824551+0.0001288065i,-0.0006780747+0.001011974i,-4.126125e-05-0.001026859i,-0.0006564721+0.0001021576i,0.000348996-0.0009811122i,5.328808e-05+0.0002304338i,0.0005853611+0.000680977i,9.976372e-06+0.0003677142i,0.0003168669-0.0005991925i,-0.0006670887-0.0002717511i,-0.0001675619+0.0007643314i,-0.0002634245+0.0007981114i,-0.0004865848+0.0006712232i,-0.0005241201+0.0003817405i,0.0008611049-0.0004858188i,-0.0007168342-0.00114574i,-0.0008405035-0.0004781494i,-0.0001421639+0.0006057125i,0.0002816666+0.000476671i,0.000266702-0.0006427104i,-0.0004739284-0.000856809i,-0.000397234+0.0004825487i,-9.108075e-05+0.0007992333i,0.0005577963+0.000354479i,0.0001873013-0.0003559129i,-0.0007451762-4.477586e-05i,0.0007204375+0.0008422102i,0.0007752605-0.0003026976i,-1.59651e-05+0.0003636346i,-0.001189359-0.0002513641i,-0.0004920527-2.131818e-05i,-0.0008276823+0.000960617i,-0.0004068839-0.0001221207i
-0.0005451589+0.0006878116i,-0.0007347474+0.0008748948i,-0.0002160683-0.0006928121i,-0.0003138018-0.0002302311i,0.0006867645+0.0006298254i,-0.0001450262-0.0001077889i,-5.609696e-05-0.0003333021i,-0.001596943+0.000476663i,-0.0001458279+7.582262e-05i,0.0005007476-0.0002845734i,0.0004459149+6.309369e-06i,0.0005604247+0.00112545i,-0.001959275-0.0004789143i,-0.001500199-0.001629877i,0.0003890732-0.001445858i,0.0006002897+2.230901e-05i,-0.0005922067+0.0006888146i,-0.001096396+0.001263894i,-0.0009178484+0.0007129791i,-0.0009139388-0.0003704678i,8.098026e-05+0.0001486061i,0.0002286693-0.001679658i,0.0005913808+0.000219741i,0.0003267484+7.708687e-05i,0.0002588943+0.0008332201i,0.00103331+0.001270526i,0.000663242+6.018506e-05i,0.0004977328-0.0007573742i,-0.00044866-0.0001407671i,0.0009542312-3.410168e-05i,-0.0008761522-0.0004215358i,-0.0006838081+3.720816e-05i,7.864292e-05+0.0009126423i,0.0001877424-0.0006553727i,0+0i,-0.0001871448-0.001225639i,-0.001040151+0.0004787496i,2.01869e-05+0.0003125393i,0.0001422487-0.000386282i,-0.0004157438+0.000337035i,-0.001537456-0.0001336742i,-0.0008129156+0.0003817818i,0.0006515052+0.000488665i,0.0007361586-0.0002956395i,0.0001022285+0.000520487i,0.0003237484+0.0007710889i,0.0005743051-0.0002081115i,0.0007958348-0.001094926i,0.0004876854-0.0001343198i,-0.0001546811+0.001064028i,-0.0001102381-0.000295783i
-0.002133332-0.0002593801i,-9.323233e-05-0.001368741i,0.001677105+0.0002420909i,-0.0001471164+0.0009156404i,-0.0007987079-0.0008400713i,0.0004674967-0.0007129959i,0.0001809648+0.0009353245i,-0.000378232+0.000501455i,-0.000323468+0.0001923217i,0.00107622-0.0007928802i,-0.0001286059+0.0007401437i,-0.002398432+0.00113594i,-0.0001543106-0.0004411509i,0.002052475-0.0005688657i,0.001412111+0.0002318504i,-0.000637172+0.001528924i,-0.0008187844-0.0003741612i,0.0002832992-0.001281043i,0.0005690756-0.0003761969i,0.0001624324+0.0008446433i,0.0001693778+0.001017792i,-0.001136448+0.0006140517i,-0.0007313922+2.024144e-05i,0.000183651+0.0008630361i,-0.0009062444+0.0003295347i,0.0004271642+0.0004140331i,0.0003729379+0.0005984043i,0.0009137099-0.0001334461i,-0.0001539969+0.0004458746i,0.000644711-0.0003250964i,-0.0002941758+9.02048e-05i,0.0005772326-0.0007710821i,-0.0005241277-0.001138102i,-0.0002287572+0.0004491475i,0.001082672-0.0001988312i,0.0004226206-0.0006264564i,-0.00037099+8.489519e-05i,-0.001304009+0.0006710232i,-0.0001221766+0.001619249i,0.0004626525+0.0009600421i,7.747491e-05-0.001120916i,-0.001271998+9.761861e-05i,-0.0001727643+0.0006680258i,-0.0003722993+0.0008606757i,1.360554e-05-0.0006914678i,0.0001049684-0.0003216787i,-0.0001069436+0.0011239i,0.0006192605-0.0002299088i,3.317438e-05+0.0001888009i,-0.000746391+0.001433764i,-0.001093988-0.0002131855i
0.0009026523-0.0009477343i,0.001250867+0.0001773082i,0.000648994+0.001638474i,-0.0007113136+0.0006219581i,0.001463832-0.001158356i,0.0005663413-0.0003527365i,-1.476437e-05+0.001302907i,-0.000318693+9.225875e-05i,-0.000594124-4.383877e-05i,0.0004647431+0.000428886i,-0.001049366+0.0008728457i,-0.0004506868-0.0003748862i,0.0006603928-0.0004534364i,0.0005199965+0.0008804893i,0.0003138771+0.0002127154i,-0.001377097-0.001115147i,0.000732261-0.002311752i,0.001070402-0.0004533659i,0.001592453+0.000638016i,0.0005392442+0.0007053915i,-0.00138929-0.0001792302i,-6.377148e-05-0.0007268199i,-0.0001718983-0.0009217042i,0.0005499288-0.0003692187i,0.0009486557-0.0008255647i,-0.0004466916-0.001298763i,-0.0003504345-0.0009721388i,6.133431e-05-0.0002862148i,-0.0008585487+0.0001169759i,-0.0002373708-0.0009665552i,-0.000455722-0.0005116354i,0.0001653087-6.453459e-05i,-0.0008202484-1.606291e-05i,-0.001669882-0.0002550974i,-0.000165687-8.83314e-05i,7.83778e-05+0.00100043i,0+0i,-0.0005476842-0.0004604572i,-0.000212824-0.0004115062i,0.000378119+0.000935337i,0.0006479392+0.0007289897i,0.000451906-0.0003918068i,0.0007586522-0.0003178941i,-0.0006383414+0.0002807528i,-9.515372e-06+0.0004577302i,0.0001179762+0.0005406707i,-0.001202561+1.707211e-05i,-6.407424e-05+0.0003427444i,0.000327462+0.0005733378i,-0.0006451916-0.0008416564i,-0.0006716954+0.0004753759i
0.001108566+0.0004537235i,-0.0003797123+0.001925939i,-0.001212844+0.0002913791i,0.0007705488-0.0009269657i,0.001200546+0.0006408308i,-3.323573e-05+0.001427408i,0+0i,0.001307655-0.0006936428i,0.0008339399-0.0007488382i,-3.974299e-05+0.001021591i,0.0004451031-0.000521414i,-0.0007205519-0.0002166851i,-5.1091e-05+0.000226209i,-0.001401212+0.001078343i,-9.198811e-05-0.0003382037i,-0.0002860222-0.001433481i,0.001538651+0.0006238477i,0.0004922285+0.0007485217i,-0.0003117022+0.001057568i,-0.0009682227-0.001011126i,0.001111155-0.001548924i,0.000188033-0.0004323702i,0.0005786378+0.0008728519i,0.000170901+0.0003575349i,0.0006009925+0.0007758518i,0.001231371-0.0001687795i,0.0007288523-0.0007808402i,0.000367722-0.0002649915i,0.0008475847-0.0002186054i,7.359967e-05-0.0008553576i,-0.0001382985-0.001468803i,-0.0005697898-0.0006021937i,0+0i,-0.0005027701-0.0006294i,-0.001537513-0.0009586588i,-0.001272351-3.268615e-05i,6.061505e-06-0.000183941i,0.001193562-0.0005266992i,0.0001429895-0.00012754i,-0.0007644687-0.0004798804i,-0.001555186+0.0001000096i,0.001038655+0.0003106906i,0.0007633888-0.0004085307i,0.0001554607-0.001968653i,-0.0006953328-0.001128742i,0.0001895722+0.001185466i,-0.0004997699-0.0002931872i,-0.0007154794-0.0001737939i,-0.0006884694+0.0008548401i,0+0i,4.547013e-05-0.0003951153i
-0.0001611234+0.002499057i,-0.0008803811+0.0007348353i,-0.0004471179-0.0006350342i,0.0007231198-0.0001850977i,0.0005107918+0.00189227i,-0.0005892423+0.001035831i,0.0002630834-0.00022856i,0.001513652+0.0005969599i,0.000134277+0.0007354788i,0.000146547+0.000704192i,0.0007959278-0.0001683286i,0.00048917+0.0004307174i,0.0004597132+0.001096307i,2.75008e-05-0.0009093881i,-0.0004150864+0.0007507639i,0.0002460858+0.0002433207i,-0.0007713833+0.000818841i,-0.0002921732-0.0002190157i,0.0003175433-0.001343848i,0.001078125-0.0006783219i,0.002009849+0.001248967i,0.0003349804+0.001059836i,-0.001295784+0.0009623487i,-0.001068815+0.0008401403i,-0.0004896362+0.0001871617i,-0.001016603-0.0002260637i,-0.0007417381-0.0001113849i,0.0002483726-0.0001554055i,0.000958578+0.0001635084i,0.0004146704-0.00076215i,0.001340888-0.0006798203i,0.0003176514+0.0001447582i,-0.0005960068+0.0001021578i,0.0008167466+0.0007000877i,0.0009607658-0.0007276853i,-0.0001166946-0.002043221i,-0.00141782-0.0003682372i,-0.0002110681+0.0005363521i,0.000114856-0.000150062i,0.0003009236-0.0004214167i,-0.0005540471-0.0005939195i,-0.0001976299+0.0005595512i,0.0006080397+0.0008278513i,0.0008313379-0.0005026904i,0.0001733427-0.00062728i,-0.000725802+0.0007879952i,-0.0004710288-0.0004194933i,-0.0006700202-0.0002321557i,-0.0004454466+0.0007738516i,0.001756896+0.0005494615i,-0.0002453157+0.0002641338i
-0.001328219+0.0009837721i,-0.0003321838-0.0006009474i,0.0006236563-0.0003197163i,0.0005337457+0.001530077i,-0.0005273728+1.17368e-05i,-0.001115618-0.0006573903i,0.0003179575-0.0003176041i,6.620162e-05+0.0008052795i,-0.0008079836-0.0007343774i,0.0002727997-0.000871244i,-1.927074e-05+0.000495818i,-0.0003290551+8.688552e-05i,-0.0007935471-0.0003737456i,-0.0003761289+0.001265432i,-0.001293501+0.0002277804i,-0.0009839272-0.000979786i,-0.0009128354-0.0004576037i,0.0007003552-0.001255483i,0.0006649985+2.112846e-05i,0.001133562+9.283725e-05i,-0.001197135+0.0005197285i,-0.0008385424-0.0005973638i,-0.0004490739-0.001559516i,0.0004471201-0.0008139233i,0.0003265063-0.001342024i,0.0008891622+0.0004940113i,0.0003047065-0.000449346i,0.000248778+0.0002557655i,-0.0005144236-0.0007364286i,0.0005050595+0.0008458564i,-0.0001649893-1.873478e-07i,-0.001955605-0.0005732633i,-0.0007835024-0.0001157441i,0.0001703072+0.0003594693i,0.0008582492+0.0002794802i,0.0007861332-0.0008898642i,0.0002490997+0.0006165813i,-0.0004604356-0.001728155i,-0.001322338+0.0006789475i,0.0004932088-0.0002138437i,0.002024997+0.0008274596i,-0.0001224993-0.0003502605i,-0.0004256384+0.0005489383i,2.761098e-06+0.001654306i,-0.0003004949-0.0001049047i,0+0i,0.0002967747+1.311497e-05i,1.80643e-05-0.001001184i,0.0001426278+5.122327e-05i,0.0004375242+0.0001685806i,0.0003164072-0.0001431496i
